ffffffc008022e54	stackinfo_get_efi
ffffffc008022ee0	profile_pc_cb
ffffffc008023224	arm64_show_signal
ffffffc008024420	cfi_handler
ffffffc008024574	bug_handler
ffffffc008024660	compat_cntfrq_read_handler
ffffffc008024720	compat_cntvct_read_handler
ffffffc00802481c	user_cache_maint_handler
ffffffc008024df4	ctr_read_handler
ffffffc008024eec	cntvct_read_handler
ffffffc008024fc8	cntfrq_read_handler
ffffffc008025088	mrs_handler
ffffffc0080250f8	wfi_handler
ffffffc0080251a0	reserved_fault_handler
ffffffc008025c2c	aarch32_sigpage_mremap
ffffffc008025c48	vvar_fault
ffffffc008025d10	vdso_mremap
ffffffc008025d74	cpu_psci_cpu_boot
ffffffc008025e08	cpu_psci_cpu_can_disable
ffffffc008025e30	cpu_psci_cpu_disable
ffffffc008025e68	cpu_psci_cpu_die
ffffffc008025eac	cpu_psci_cpu_kill
ffffffc008025fb8	save_return_addr
ffffffc00802605c	c_start
ffffffc008026070	c_stop
ffffffc008026078	c_next
ffffffc008026090	c_show
ffffffc00802648c	__cpuinfo_store_cpu
ffffffc0080266f4	cpuid_cpu_online
ffffffc008026790	cpuid_cpu_offline
ffffffc008026810	midr_el1_show
ffffffc008026854	revidr_el1_show
ffffffc0080268a8	is_affected_midr_range_list
ffffffc008026924	cpu_enable_cache_maint_trap
ffffffc008026940	is_affected_midr_range
ffffffc0080269e8	cpucap_multi_entry_cap_matches
ffffffc008026a5c	has_mismatched_cache_type
ffffffc008026adc	cpu_enable_trap_ctr_access
ffffffc008026b2c	has_cortex_a76_erratum_1463225
ffffffc008026bb4	needs_tx2_tvm_workaround
ffffffc008026ccc	has_neoverse_n1_erratum_1542419
ffffffc008026d1c	cpu_clear_bf16_from_user_emulation
ffffffc008026d80	is_kryo_midr
ffffffc008026e7c	init_cpu_ftr_reg
ffffffc008027124	init_32bit_cpu_features
ffffffc008027cb0	check_update_ftr_reg
ffffffc008028678	update_cpu_capabilities
ffffffc008028918	setup_elf_hwcaps
ffffffc008028c64	search_cmp_ftr_reg
ffffffc008028c74	has_always
ffffffc008028c80	has_useable_gicv3_cpuif
ffffffc008028d04	has_cpuid_feature
ffffffc008028df0	cpu_enable_pan
ffffffc008028e28	has_no_hw_prefetch
ffffffc008028e58	runs_at_el2
ffffffc008028e6c	cpu_copy_el2regs
ffffffc008028e9c	has_32bit_el0
ffffffc008028ef4	is_kvm_protected_mode
ffffffc008028f1c	unmap_kernel_at_el0
ffffffc0080291f4	kpti_install_ng_mappings
ffffffc008029538	has_no_fpsimd
ffffffc008029598	cpu_clear_disr
ffffffc0080295a8	has_amu
ffffffc0080295b4	cpu_amu_enable
ffffffc008029718	has_cache_idc
ffffffc008029764	cpu_emulate_effective_ctr
ffffffc008029788	has_cache_dic
ffffffc0080297b4	has_hw_dbm
